isoform	isoLength	flCount	ratioIsoToGene	exonNum	annotation	GC	orfLength	orfIntegrity	pepLength	FickettScore	pI	codingP	codingLabel	canJuncRatio	sdJuncCov	withNovelJunc	minNovelJuncRPKM	bite	minJuncRPKM	nIndelsAroundJunc	ratioMinJuncCovToAllCov	nJuncsWithIndels	indelNearJunc
PB.1221.2	1519	5	0.714	4	novel	42.199	1188	1	396	0.488	8.98	1.0	coding	1.0	229.37	True	6.616	False	6.616	0	0.219	0	False
PB.12213.1	2286	20	1.0	3	annotated	58.968	1791	1	597	0.441	8.121	1.0	coding	1.0	83.0	False	0.0	False	0.434	0	0.181	0	False
PB.12215.1	1892	9	0.818	3	annotated	51.216	1167	1	389	0.391	7.609	1.0	coding	1.0	137.0	False	0.0	False	1.138	0	0.213	0	False
PB.12215.6	1707	2	0.182	4	novel	50.674	1092	1	364	0.428	8.078	1.0	coding	1.0	152.86	True	0.223	True	0.223	0	0.036	0	False
PB.12218.1	1416	3	1.0	2	annotated	54.661	1005	1	335	0.448	4.356	1.0	coding	1.0	0.0	False	0.0	False	0.268	0	1.0	0	False
PB.12219.1	1503	3	1.0	2	annotated	53.027	1206	1	402	0.456	5.408	1.0	coding	1.0	0.0	False	0.0	False	0.351	0	1.0	0	False
PB.1222.1	1206	7	1.0	8	annotated	50.249	756	1	252	0.454	5.538	1.0	coding	1.0	64.456	False	0.0	False	0.718	0	0.049	0	False
PB.12221.1	2861	32	1.0	21	annotated	47.466	2196	1	732	0.463	5.952	1.0	coding	1.0	703.581	False	0.0	False	0.435	0	0.007	0	False
PB.12223.2	1565	2	1.0	5	annotated	48.626	1086	1	362	0.459	6.333	1.0	coding	1.0	348.297	False	0.0	False	1.201	0	0.055	0	False
PB.12224.1	2129	7	0.778	8	annotated	52.466	1656	1	552	0.456	9.957	1.0	coding	1.0	14.39	False	0.0	False	0.248	0	0.081	0	False
PB.12224.2	1957	2	0.222	7	annotated	53.602	1656	1	552	0.456	9.957	1.0	coding	1.0	11.082	False	0.0	False	0.27	0	0.104	0	False
PB.12225.1	1846	3	1.0	11	annotated	52.979	1509	1	503	0.415	5.28	1.0	coding	1.0	5.97	False	0.0	False	0.069	0	0.032	0	False
PB.12226.1	2451	4	0.667	9	annotated	52.591	1683	1	561	0.447	6.547	1.0	coding	1.0	71.406	False	0.0	False	0.172	0	0.031	0	False
PB.12226.2	2232	2	0.333	8	novel	53.315	822	1	274	0.358	8.592	0.999	coding	0.857	77.871	False	0.0	True	0.227	0	0.044	0	False
PB.12227.1	1592	2	1.0	4	annotated	65.578	1242	1	414	0.403	6.342	1.0	coding	1.0	2.055	False	0.0	False	0.08	0	0.24	0	False
PB.12228.1	1339	140	0.915	9	annotated	50.037	771	1	257	0.453	5.5	1.0	coding	1.0	966.49	False	0.0	False	6.149	0	0.041	0	False
PB.12228.3	1209	2	0.013	8	annotated	49.793	522	1	174	0.461	5.358	0.996	coding	1.0	753.545	False	0.0	False	6.81	0	0.059	0	False
PB.12228.7	698	11	0.072	5	novel	43.123	348	1	116	0.461	5.575	0.818	coding	1.0	130.871	False	0.0	False	11.796	0	0.161	0	False
PB.1223.1	742	26	1.0	2	annotated	53.639	375	1	125	0.461	5.703	0.886	coding	1.0	0.0	False	0.0	False	14.226	0	1.0	0	False
PB.12231.1	1408	2	1.0	3	annotated	64.489	903	1	294	0.432	6.609	1.0	coding	1.0	0.0	False	0.0	False	0.165	0	0.5	0	False
PB.12232.1	2394	181	0.953	2	annotated	57.226	1947	1	649	0.44	5.078	1.0	coding	1.0	0.0	False	0.0	False	5.397	0	1.0	0	False
PB.12233.1	981	3	1.0	6	annotated	49.439	510	1	170	0.375	5.185	0.983	coding	1.0	126.816	False	0.0	False	1.636	0	0.069	0	False
PB.12235.1	869	2	1.0	6	annotated	51.554	486	1	162	0.379	10.409	0.813	coding	1.0	84.296	False	0.0	False	2.332	0	0.1	0	False
PB.12236.1	1591	9	1.0	4	annotated	49.466	1113	1	371	0.424	9.793	1.0	coding	1.0	202.654	False	0.0	False	0.862	0	0.062	0	False
PB.12238.1	5090	2	0.065	3	novel	42.358	312	1	104	0.322	11.476	0.11	noncoding	1.0	25.0	True	0.017	False	0.017	0	0.069	0	False
PB.12239.1	3541	2	0.5	17	annotated	42.276	1269	1	423	0.382	6.392	1.0	coding	1.0	43.227	False	0.0	False	0.113	0	0.018	0	False
PB.12239.2	3085	2	0.5	18	annotated	43.76	2457	1	819	0.477	6.076	1.0	coding	1.0	43.548	False	0.0	False	0.116	0	0.016	0	False
PB.1224.1	2213	5	1.0	3	annotated	56.033	1791	1	597	0.438	8.31	1.0	coding	1.0	2.0	False	0.0	False	0.038	0	0.333	0	False
PB.12240.2	2163	5	1.0	3	annotated	62.413	1536	1	512	0.436	5.74	1.0	coding	1.0	10.0	False	0.0	False	0.088	0	0.237	0	False
PB.12241.2	2142	15	1.0	7	annotated	56.022	1611	1	537	0.483	6.114	1.0	coding	1.0	343.683	False	0.0	False	0.66	0	0.031	0	False
PB.12243.1	1219	3	1.0	6	annotated	51.107	939	1	313	0.459	9.691	1.0	coding	1.0	24.249	False	0.0	False	0.779	0	0.118	0	False
PB.12244.1	1354	2	1.0	4	annotated	55.908	726	1	242	0.449	5.939	1.0	coding	1.0	85.753	False	0.0	False	0.265	0	0.047	0	False
PB.12246.1	2117	6	1.0	2	novel	56.967	1623	1	541	0.443	5.897	1.0	coding	1.0	0.0	False	0.0	False	2.054	0	1.0	0	False
PB.12247.1	1950	10	1.0	4	annotated	49.692	1599	1	533	0.442	5.457	1.0	coding	1.0	11.776	False	0.0	False	0.476	0	0.262	0	False
PB.12248.1	633	17	1.0	2	novel	51.027	279	1	72	0.461	9.39	0.22	noncoding	1.0	0.0	True	31.517	True	31.517	0	1.0	0	False
PB.12249.1	1177	3	1.0	3	annotated	50.552	1059	1	353	0.476	7.607	1.0	coding	1.0	25.5	False	0.0	False	0.466	0	0.252	0	False
PB.12253.1	1540	7	1.0	12	annotated	44.156	1053	1	351	0.459	6.946	1.0	coding	1.0	478.468	False	0.0	False	0.631	0	0.009	0	False
PB.12254.1	1494	7	1.0	11	annotated	45.917	1047	1	349	0.454	8.124	1.0	coding	1.0	225.553	False	0.0	False	1.258	0	0.03	0	False
PB.12255.1	1528	5	1.0	7	annotated	53.796	975	1	325	0.423	9.319	1.0	coding	1.0	56.399	False	0.0	False	0.774	0	0.059	0	False
PB.12256.1	5684	2	1.0	4	novel	43.174	2328	1	776	0.428	8.048	1.0	coding	1.0	32.782	True	0.056	False	0.056	0	0.088	0	False
PB.12257.1	2984	2	0.25	21	annotated	45.375	1491	1	497	0.457	7.244	1.0	coding	1.0	64.58	False	0.0	False	0.064	0	0.005	0	False
PB.12257.2	2784	4	0.5	21	annotated	45.761	2472	1	824	0.459	8.504	1.0	coding	1.0	63.347	False	0.0	False	0.174	0	0.011	0	False
PB.12257.3	3307	2	0.25	20	novel	43.544	1374	1	458	0.391	8.129	1.0	coding	1.0	62.909	False	0.0	False	0.147	0	0.012	0	False
PB.12258.1	795	3	1.0	5	annotated	49.937	447	1	149	0.47	7.713	0.96	coding	1.0	42.881	False	0.0	False	6.161	0	0.206	0	False
PB.12259.1	4720	6	0.75	2	novel	46.165	1914	1	638	0.375	8.634	1.0	coding	1.0	0.0	True	0.537	False	0.537	0	1.0	0	False
PB.12259.2	4610	2	0.25	3	novel	45.879	1914	1	638	0.365	8.634	1.0	coding	0.5	0.0	True	0.55	False	0.55	0	1.0	0	False
PB.1226.1	1011	79	0.963	3	annotated	61.622	546	1	182	0.441	8.008	0.991	coding	1.0	629.5	False	0.0	False	10.733	0	0.225	0	False
PB.12260.1	2263	10	1.0	5	annotated	50.685	1656	1	552	0.415	10.925	1.0	coding	1.0	100.903	False	0.0	False	0.578	0	0.094	0	False
PB.12261.1	1367	2	1.0	7	annotated	48.574	849	1	283	0.465	8.338	1.0	coding	1.0	11.276	False	0.0	False	0.232	0	0.087	0	False
PB.12262.10	515	2	0.004	3	novel	48.932	249	1	83	0.445	6.819	0.241	noncoding	1.0	228.0	False	0.0	False	17.381	0	0.325	0	False
PB.12262.2	2326	447	0.955	10	annotated	48.022	1680	1	560	0.464	5.291	1.0	coding	1.0	1468.507	False	0.0	False	1.761	0	0.015	0	False
PB.12262.3	1277	8	0.017	5	novel	46.359	813	1	271	0.451	5.204	1.0	coding	1.0	1793.062	False	0.0	False	7.01	0	0.061	0	False
PB.12262.4	2221	6	0.013	9	annotated	48.176	1680	1	560	0.457	5.291	1.0	coding	1.0	1492.815	False	0.0	False	1.844	0	0.016	0	False
PB.12262.5	793	3	0.006	4	novel	46.784	480	1	160	0.451	5.122	0.991	coding	1.0	201.038	False	0.0	False	11.288	0	0.2	0	False
PB.12262.7	1309	2	0.004	6	novel	46.982	1062	1	354	0.441	5.059	1.0	coding	1.0	1654.553	False	0.0	False	6.838	0	0.044	0	False
PB.12263.1	6666	28	0.509	53	annotated	44.584	5988	1	1996	0.467	8.402	1.0	coding	1.0	91.773	False	0.0	False	0.076	0	0.004	0	False
PB.12263.10	4784	2	0.036	39	novel	43.102	4395	1	1465	0.453	8.684	1.0	coding	1.0	100.585	False	0.0	False	0.106	0	0.005	0	False
PB.12263.11	4571	3	0.055	36	novel	42.704	4221	1	1407	0.468	8.496	1.0	coding	1.0	103.779	False	0.0	False	0.111	0	0.005	0	False
PB.12263.14	4049	3	0.055	31	novel	42.677	3711	1	1237	0.463	8.552	1.0	coding	1.0	107.525	False	0.0	False	0.125	0	0.006	0	False
PB.12263.15	3396	4	0.073	26	annotated	42.55	2970	1	990	0.492	8.29	1.0	coding	1.0	113.968	False	0.0	False	0.149	0	0.006	0	False
PB.12263.3	2109	3	0.055	6	novel	44.713	744	1	248	0.422	8.953	1.0	coding	1.0	13.908	False	0.0	False	0.32	0	0.129	0	False
PB.12263.5	6077	4	0.073	51	annotated	43.212	5589	1	1863	0.461	8.579	1.0	coding	1.0	92.045	False	0.0	False	0.083	0	0.004	0	False
PB.12263.8	5096	4	0.073	42	annotated	42.995	4635	1	1545	0.455	8.613	1.0	coding	1.0	97.433	False	0.0	False	0.099	0	0.005	0	False
PB.12263.9	4885	4	0.073	40	annotated	42.948	4491	1	1497	0.455	8.638	1.0	coding	1.0	99.615	False	0.0	False	0.104	0	0.005	0	False
PB.12267.1	2009	28	0.848	3	annotated	47.984	1008	1	336	0.436	6.152	1.0	coding	1.0	85.0	False	0.0	False	0.788	0	0.234	0	False
PB.12267.3	1877	5	0.152	4	novel	48.269	912	1	304	0.414	7.043	1.0	coding	1.0	94.482	True	0.27	True	0.27	0	0.07	0	False
PB.12268.1	522	2	0.222	3	novel	43.295	192	1	55	0.408	9.15	0.044	noncoding	1.0	109.0	False	0.0	False	8.614	0	0.331	0	False
PB.12268.2	1042	7	0.778	7	annotated	50.48	597	1	182	0.444	6.43	0.995	coding	1.0	129.849	False	0.0	False	0.972	0	0.048	0	False
PB.1227.1	1203	7	1.0	5	annotated	50.54	642	1	214	0.42	5.872	0.999	coding	1.0	97.536	False	0.0	False	2.299	0	0.137	0	False
PB.12271.1	1220	3	1.0	11	annotated	47.377	750	1	250	0.442	5.921	1.0	coding	1.0	97.49	False	0.0	False	2.786	0	0.045	0	False
PB.12273.1	1927	3	0.214	6	novel	46.497	300	1	100	0.378	6.24	0.313	noncoding	0.8	89.961	False	0.0	False	1.117	0	0.105	0	False
PB.12273.2	1069	9	0.643	6	annotated	54.537	642	1	214	0.42	6.195	0.999	coding	1.0	82.631	False	0.0	False	2.014	0	0.087	0	False
PB.12274.1	1815	2	1.0	11	annotated	47.824	1410	1	470	0.439	6.343	1.0	coding	1.0	326.817	False	0.0	False	0.407	0	0.008	0	False
PB.12275.1	1761	23	0.885	4	annotated	56.104	1347	1	449	0.427	4.711	1.0	coding	1.0	392.944	False	0.0	False	4.771	0	0.18	0	False
PB.12275.2	1513	3	0.115	3	novel	55.188	1152	1	384	0.438	4.627	1.0	coding	1.0	62.5	False	0.0	False	5.553	0	0.432	0	False
PB.12276.1	1124	2	1.0	4	annotated	55.16	633	1	211	0.455	9.373	0.998	coding	1.0	9.741	False	0.0	False	0.225	0	0.185	0	False
PB.12277.1	2279	8	1.0	13	annotated	47.565	1473	1	491	0.491	8.098	1.0	coding	1.0	53.842	False	0.0	False	0.509	0	0.04	0	False
PB.12278.1	2022	64	1.0	9	annotated	54.006	1350	1	450	0.468	9.193	1.0	coding	1.0	140.14	False	0.0	False	1.712	0	0.054	0	False
PB.12280.1	2089	9	1.0	5	annotated	53.997	1395	1	465	0.458	6.351	1.0	coding	1.0	24.325	False	0.0	False	1.182	0	0.212	0	False
PB.12281.3	2110	20	0.909	12	annotated	46.209	1593	1	531	0.464	9.176	1.0	coding	1.0	58.845	False	0.0	False	0.16	0	0.017	0	False
PB.12281.4	1934	2	0.091	12	novel	44.726	1482	1	494	0.466	9.003	1.0	coding	1.0	60.065	True	0.175	False	0.175	0	0.019	0	False
PB.12282.1	583	26	1.0	2	novel	44.254	336	1	112	0.471	7.489	0.709	coding	1.0	0.0	False	0.0	False	48.994	0	1.0	0	False
PB.12287.1	1266	2	1.0	4	annotated	55.687	900	1	300	0.452	9.0	1.0	coding	1.0	12.919	False	0.0	False	0.767	0	0.257	0	False
PB.12288.1	1981	8	1.0	7	annotated	50.227	1629	1	543	0.467	5.064	1.0	coding	1.0	26.003	False	0.0	False	0.117	0	0.039	0	False
PB.12289.1	708	13	1.0	3	annotated	50.565	327	1	109	0.427	10.511	0.537	coding	1.0	4778.5	False	0.0	False	86.682	0	0.189	0	False
PB.1229.1	1264	10	0.833	7	annotated	52.927	774	1	258	0.473	10.377	1.0	coding	1.0	279.707	False	0.0	False	4.476	0	0.082	0	False
PB.1229.2	894	2	0.167	5	novel	48.993	507	1	169	0.443	9.764	0.977	coding	1.0	329.494	False	0.0	False	6.329	0	0.115	0	False
PB.12290.1	920	8	1.0	3	annotated	49.674	357	1	119	0.446	9.155	0.747	coding	1.0	25.5	False	0.0	False	5.324	0	0.45	0	False
PB.12291.1	993	2	1.0	3	annotated	60.121	807	1	246	0.422	5.176	1.0	coding	1.0	0.0	False	0.0	False	0.064	0	1.0	0	False
PB.12294.1	1435	11	1.0	2	novel	55.958	786	1	262	0.429	4.756	1.0	coding	1.0	0.0	True	3.163	True	3.163	0	1.0	0	False
PB.12295.1	1778	6	1.0	4	annotated	50.112	1317	1	439	0.445	7.933	1.0	coding	1.0	10.371	False	0.0	False	0.332	0	0.219	0	False
PB.12299.1	4392	7	0.389	15	annotated	45.606	1707	1	569	0.45	8.468	1.0	coding	1.0	50.436	False	0.0	False	0.226	0	0.032	0	False
PB.12299.2	4395	2	0.111	14	novel	45.688	1650	1	550	0.394	8.786	1.0	coding	1.0	51.636	False	0.0	False	0.226	0	0.035	0	False
PB.12299.3	3394	2	0.111	16	novel	44.549	1881	1	627	0.44	8.187	1.0	coding	1.0	50.192	False	0.0	False	0.292	0	0.03	0	False
PB.12299.4	4022	7	0.389	16	novel	46.818	1707	1	569	0.411	8.468	1.0	coding	1.0	49.387	False	0.0	False	0.247	0	0.03	0	False
PB.1230.1	1220	2	1.0	8	novel	52.787	711	1	237	0.415	5.483	1.0	coding	1.0	19.504	False	0.0	False	0.277	0	0.063	0	False
PB.12300.1	4308	27	0.519	13	annotated	44.777	3720	1	1240	0.495	5.155	1.0	coding	1.0	87.716	False	0.0	False	0.083	0	0.019	0	False
PB.12300.2	4516	20	0.385	13	annotated	43.888	3717	1	1239	0.498	5.155	1.0	coding	1.0	87.617	False	0.0	False	0.079	0	0.019	0	False
PB.12300.5	2306	5	0.096	8	novel	45.317	2142	-1	714	0.484	4.543	1.0	coding	1.0	110.556	False	0.0	False	0.156	0	0.027	0	False
PB.12303.2	2035	11	1.0	10	annotated	53.464	1530	1	510	0.43	5.581	1.0	coding	1.0	12.614	False	0.0	False	0.073	0	0.031	0	False
PB.12304.1	4037	37	1.0	6	annotated	49.393	3207	1	1069	0.431	6.655	1.0	coding	1.0	224.23	False	0.0	False	0.481	0	0.065	0	False
PB.12305.1	1115	2	1.0	7	annotated	46.368	648	1	216	0.474	5.196	1.0	coding	1.0	38.457	False	0.0	False	0.303	0	0.04	0	False
PB.12307.1	2335	2	1.0	17	annotated	44.368	1956	1	652	0.477	4.879	1.0	coding	1.0	30.208	False	0.0	False	0.136	0	0.015	0	False
PB.12309.1	1415	2	1.0	4	annotated	55.76	765	1	255	0.378	8.566	0.999	coding	1.0	5.249	False	0.0	False	0.283	0	0.241	0	False
PB.1231.1	2084	16	1.0	5	annotated	52.495	1308	1	436	0.332	8.321	1.0	coding	1.0	192.384	False	0.0	False	0.243	0	0.036	0	False
PB.12310.1	2808	5	1.0	17	novel	45.798	2097	1	699	0.439	9.236	1.0	coding	1.0	214.138	True	0.398	True	0.398	0	0.009	0	False
PB.12311.1	2100	44	1.0	9	novel	48.952	1491	1	497	0.449	9.291	1.0	coding	1.0	131.971	True	5.278	True	1.92	0	0.073	0	False
PB.12312.1	2692	2	1.0	18	annotated	45.691	2163	1	721	0.454	5.434	1.0	coding	1.0	17.944	False	0.0	False	0.031	0	0.009	0	False
PB.12313.1	1958	2	1.0	15	annotated	46.067	1635	1	545	0.463	5.071	1.0	coding	1.0	30.533	False	0.0	False	0.043	0	0.006	0	False
PB.12314.1	3363	8	1.0	10	annotated	49.955	2607	1	869	0.459	6.986	1.0	coding	1.0	19.43	False	0.0	False	0.056	0	0.033	0	False
PB.12315.1	1426	4	1.0	7	annotated	55.189	1086	1	362	0.423	8.514	1.0	coding	1.0	254.27	False	0.0	False	0.637	0	0.029	0	False
PB.12316.1	1478	2	1.0	9	annotated	47.361	828	1	276	0.439	9.15	1.0	coding	1.0	6.764	False	0.0	False	0.029	0	0.024	0	False
PB.12318.1	4834	32	0.941	15	annotated	44.787	3588	1	1196	0.464	6.974	1.0	coding	1.0	30.407	False	0.0	False	0.07	0	0.022	0	False
PB.12318.8	3695	2	0.059	13	annotated	43.302	3252	1	1084	0.485	6.187	1.0	coding	1.0	31.782	False	0.0	False	0.091	0	0.024	0	False
PB.12319.1	1570	7	1.0	3	annotated	57.261	1266	1	422	0.443	9.152	1.0	coding	1.0	17.0	False	0.0	False	0.027	0	0.053	0	False
PB.1232.1	701	5	1.0	2	annotated	49.358	219	1	73	0.362	7.636	0.057	noncoding	1.0	0.0	False	0.0	False	2.5	0	1.0	0	False
PB.12320.1	1138	5	1.0	2	novel	60.984	741	1	247	0.309	6.88	0.993	coding	1.0	0.0	False	0.0	False	0.056	0	1.0	0	False
PB.12321.1	1646	4	1.0	3	annotated	52.734	1209	1	403	0.464	4.184	1.0	coding	1.0	8.0	False	0.0	False	1.475	0	0.467	0	False
PB.12323.1	2034	18	1.0	10	annotated	52.802	1554	1	518	0.432	4.929	1.0	coding	1.0	78.266	False	0.0	False	0.145	0	0.015	0	False
PB.12324.1	2434	3	1.0	3	annotated	51.274	2094	1	698	0.446	5.064	1.0	coding	1.0	48.5	False	0.0	False	0.269	0	0.195	0	False
PB.12326.1	1223	3	1.0	12	novel	50.859	1023	1	341	0.455	5.771	1.0	coding	1.0	76.223	False	0.0	False	0.414	0	0.02	0	False
PB.12327.1	1291	2	1.0	6	annotated	49.884	939	1	313	0.458	6.415	1.0	coding	1.0	39.746	False	0.0	False	0.245	0	0.059	0	False
PB.12328.1	943	53	0.93	3	annotated	54.613	645	1	215	0.467	5.443	1.0	coding	1.0	42.0	False	0.0	False	8.462	0	0.45	0	False
PB.12329.1	3944	8	0.8	8	novel	42.723	1176	1	392	0.402	5.43	1.0	coding	1.0	84.474	False	0.0	False	0.562	0	0.064	0	False
PB.12329.6	2037	2	0.2	8	novel	43.937	891	1	297	0.419	6.056	1.0	coding	0.857	91.237	False	0.0	True	1.088	0	0.074	0	False
PB.1233.1	1808	6	1.0	14	novel	52.544	1122	1	374	0.47	5.541	1.0	coding	1.0	269.547	True	3.993	True	1.121	0	0.02	0	False
PB.12330.1	753	2	0.5	2	annotated	57.238	414	1	138	0.396	9.543	0.726	coding	1.0	0.0	False	0.0	False	2.243	0	1.0	0	False
PB.12330.2	658	2	0.5	2	annotated	58.359	414	1	138	0.41	9.543	0.785	coding	1.0	0.0	False	0.0	False	0.321	0	1.0	0	False
PB.12332.2	3372	3	1.0	4	annotated	50.949	2664	1	888	0.438	6.192	1.0	coding	1.0	23.252	False	0.0	False	0.163	0	0.17	0	False
PB.12333.1	2457	6	1.0	8	annotated	50.875	1845	1	615	0.459	8.807	1.0	coding	1.0	54.155	False	0.0	False	0.06	0	0.016	0	False
PB.12334.1	2289	59	0.937	14	annotated	55.177	1575	1	525	0.43	8.729	1.0	coding	1.0	43.635	False	0.0	False	0.231	0	0.027	0	False
PB.12334.2	2300	4	0.063	13	novel	56.087	1458	1	486	0.407	8.686	1.0	coding	1.0	43.94	False	0.0	False	0.229	0	0.028	0	False
PB.12336.1	1789	2	0.5	12	annotated	43.488	1278	1	426	0.403	9.414	1.0	coding	1.0	21.184	False	0.0	False	0.153	0	0.028	0	False
PB.12336.2	3753	2	0.5	12	novel	39.222	936	1	312	0.319	9.704	0.996	coding	0.909	20.576	False	0.0	True	0.073	0	0.029	0	False
PB.12337.1	3296	37	0.712	11	annotated	51.123	2901	1	967	0.457	5.826	1.0	coding	1.0	170.02	False	0.0	False	0.576	0	0.03	0	False
PB.12337.3	2403	5	0.096	7	novel	50.978	2196	1	732	0.454	6.533	1.0	coding	1.0	218.92	False	0.0	False	0.791	0	0.05	0	False
PB.12337.4	2179	3	0.058	6	novel	51.583	1980	1	660	0.46	6.119	1.0	coding	1.0	239.506	False	0.0	False	0.872	0	0.059	0	False
PB.12337.5	1984	2	0.038	4	novel	52.47	1521	1	507	0.469	6.889	1.0	coding	1.0	43.274	False	0.0	False	0.958	0	0.21	0	False
PB.12337.6	1691	5	0.096	3	novel	53.578	1521	1	507	0.46	6.889	1.0	coding	1.0	26.5	False	0.0	False	1.124	0	0.386	0	False
PB.12338.1	1029	10	1.0	5	annotated	49.854	654	1	218	0.446	8.681	0.999	coding	1.0	221.387	False	0.0	False	4.514	0	0.114	0	False
PB.12340.1	1743	7	1.0	4	annotated	55.766	1194	1	398	0.453	4.485	1.0	coding	1.0	69.533	False	0.0	False	0.569	0	0.162	0	False
PB.12341.2	2078	2	1.0	2	annotated	60.154	705	1	235	0.42	5.615	1.0	coding	1.0	0.0	False	0.0	False	0.183	0	1.0	0	False
PB.12342.1	2432	42	1.0	3	annotated	51.028	1755	1	585	0.49	6.116	1.0	coding	1.0	33.0	False	0.0	False	2.135	0	0.441	0	False
PB.12343.1	635	2	0.5	4	annotated	54.173	303	1	101	0.383	11.638	0.199	noncoding	1.0	38.053	False	0.0	False	0.133	0	0.024	0	False
PB.12343.5	718	2	0.5	3	annotated	53.203	303	1	101	0.422	11.638	0.344	noncoding	1.0	12.0	False	0.0	False	2.058	0	0.427	0	False
PB.12344.1	1643	3	0.273	9	novel	55.873	1182	1	394	0.398	7.206	1.0	coding	1.0	417.874	False	0.0	False	0.899	0	0.023	0	False
PB.12344.2	2614	2	0.182	10	annotated	52.869	2052	1	684	0.415	6.684	1.0	coding	1.0	407.963	False	0.0	False	0.307	0	0.013	0	False
PB.12344.3	2613	2	0.182	10	annotated	52.622	2061	1	687	0.415	6.684	1.0	coding	1.0	409.985	False	0.0	False	0.113	0	0.005	0	False
PB.12344.4	2145	2	0.182	8	novel	46.946	1716	1	572	0.444	8.485	1.0	coding	1.0	433.231	False	0.0	False	0.374	0	0.013	0	False
PB.12344.5	1941	2	0.182	7	novel	45.801	1083	1	361	0.45	6.6	1.0	coding	1.0	457.963	False	0.0	False	0.413	0	0.014	0	False
PB.12345.1	2214	18	1.0	4	annotated	52.033	1872	1	624	0.46	5.414	1.0	coding	1.0	15.107	False	0.0	False	0.191	0	0.211	0	False
PB.12346.1	823	8	1.0	8	annotated	48.724	492	1	164	0.493	7.826	0.988	coding	1.0	259.81	False	0.0	False	9.645	0	0.083	0	False
PB.12348.1	1133	2	1.0	6	novel	45.896	660	1	220	0.42	6.203	0.999	coding	1.0	66.278	True	0.279	True	0.242	0	0.037	0	False
PB.12349.1	1639	5	1.0	2	annotated	52.715	1245	1	415	0.457	6.346	1.0	coding	1.0	0.0	False	0.0	False	0.335	0	1.0	0	False
PB.1235.1	2132	2	0.5	3	novel	63.321	1398	1	466	0.417	5.613	1.0	coding	1.0	1.0	False	0.0	False	0.584	0	0.492	0	False
PB.1235.2	1967	2	0.5	4	novel	64.464	1497	1	499	0.453	6.402	1.0	coding	1.0	13.225	True	0.343	False	0.343	0	0.211	0	False
PB.12350.1	598	16	1.0	2	annotated	51.839	216	1	72	0.454	9.39	0.197	noncoding	1.0	0.0	False	0.0	False	28.772	0	1.0	0	False
PB.12353.1	3449	3	1.0	3	annotated	52.508	2739	1	913	0.448	5.229	1.0	coding	1.0	61.0	False	0.0	False	0.318	0	0.23	0	False
PB.12354.1	1970	2	1.0	2	annotated	51.117	1302	1	434	0.452	5.25	1.0	coding	1.0	0.0	False	0.0	False	0.129	0	1.0	0	False
PB.12355.1	1997	5	1.0	6	annotated	49.424	1677	1	559	0.41	8.312	1.0	coding	1.0	14.394	False	0.0	False	0.127	0	0.083	0	False
PB.12356.1	5328	71	0.582	13	annotated	45.552	4659	1	1553	0.453	7.644	1.0	coding	1.0	153.698	False	0.0	False	0.111	0	0.012	0	False
PB.12356.2	5283	18	0.148	13	annotated	45.41	4626	1	1542	0.453	8.129	1.0	coding	1.0	159.435	False	0.0	False	0.112	0	0.013	0	False
PB.12356.4	5167	7	0.057	13	annotated	45.5	4659	1	1553	0.451	7.644	1.0	coding	1.0	160.28	False	0.0	False	0.033	0	0.004	0	False
PB.12356.6	8100	20	0.164	12	annotated	46.877	4659	1	1553	0.434	7.644	1.0	coding	1.0	158.076	False	0.0	False	0.073	0	0.013	0	False
PB.12356.9	3583	4	0.033	11	novel	45.046	3315	1	1105	0.465	4.934	1.0	coding	1.0	155.8	False	0.0	False	0.359	0	0.028	0	False
PB.12357.1	6217	46	0.939	12	annotated	46.968	5157	1	1719	0.461	4.77	1.0	coding	1.0	76.897	False	0.0	False	0.109	0	0.025	0	False
PB.12357.5	3907	3	0.061	9	annotated	44.203	2748	1	916	0.457	5.94	1.0	coding	1.0	81.22	False	0.0	False	0.173	0	0.029	0	False
PB.12358.1	3515	105	0.972	22	novel	44.865	2895	1	965	0.491	6.607	1.0	coding	0.952	235.245	True	0.793	True	0.529	0	0.011	0	False
PB.12358.2	3293	3	0.028	23	novel	44.853	2814	1	938	0.491	6.502	1.0	coding	0.955	243.15	True	0.038	True	0.038	0	0.001	0	False
PB.12359.1	2285	544	0.91	19	novel	49.19	1782	1	594	0.462	5.824	1.0	coding	1.0	817.813	True	14.635	True	3.178	0	0.016	0	False
PB.12359.11	2176	9	0.015	19	novel	49.173	1749	1	583	0.466	5.62	1.0	coding	1.0	853.519	True	0.029	True	0.029	0	0.0	0	False
PB.12359.12	2237	2	0.003	18	novel	48.413	1749	1	583	0.455	5.64	1.0	coding	1.0	828.0	True	14.949	True	3.246	0	0.016	0	False
PB.12359.16	1982	2	0.003	18	novel	50.202	1707	1	569	0.45	5.729	1.0	coding	1.0	846.218	True	0.032	True	0.032	0	0.0	0	False
PB.12359.2	2279	25	0.042	19	novel	49.057	981	1	327	0.449	6.67	1.0	coding	1.0	725.237	True	1.214	True	1.214	0	0.007	0	False
PB.12359.3	2171	2	0.003	19	novel	49.148	981	1	327	0.464	6.67	1.0	coding	1.0	734.539	True	0.058	True	0.058	0	0.0	0	False
PB.12359.4	2161	8	0.013	19	novel	49.098	1767	1	589	0.458	5.732	1.0	coding	1.0	729.428	True	0.713	True	0.713	0	0.004	0	False
